task,retriever,distractor_type,pool_size,actual_pool_size,repeat,gold_count,fallback_distractors,hard_negative_purity,top1_accuracy,hit@3,hit@5,hit@10,recall@3,recall@5,recall@10,mrr@10,ndcg@10,first_gold_rank@10
gh-repo-analytics,tfidf_full_skill,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
glm-lake-mendota,tfidf_full_skill,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gravitational-wave-detection,tfidf_full_skill,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
grid-dispatch-operator,tfidf_full_skill,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.9060254355346823,1
hvac-control,tfidf_full_skill,random,1000,1000,0,5,0,0.0,0.0,1.0,1.0,1.0,0.2,0.4,0.4,0.3333333333333333,0.3156484524795145,3
invoice-fraud-detection,tfidf_full_skill,random,1000,1000,0,3,0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.55744812840856,3
jax-computing-basics,tfidf_full_skill,random,1000,1000,0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
jpg-ocr-stat,tfidf_full_skill,random,1000,1000,0,5,0,0.0,1.0,1.0,1.0,1.0,0.2,0.4,0.6,1.0,0.5832678409476796,1
lab-unit-harmonization,tfidf_full_skill,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
lake-warming-attribution,tfidf_full_skill,random,1000,1000,0,4,0,0.0,0.0,1.0,1.0,1.0,0.25,0.25,0.25,0.5,0.24630238874073,2
latex-formula-extraction,tfidf_full_skill,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,1
lean4-proof,tfidf_full_skill,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
manufacturing-codebook-normalization,tfidf_full_skill,random,1000,1000,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.3562071871080222,6
manufacturing-equipment-maintenance,tfidf_full_skill,random,1000,1000,0,2,0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.5706417189553201,3
manufacturing-fjsp-optimization,tfidf_full_skill,random,1000,1000,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1111111111111111,0.3010299956639812,9
mario-coin-counting,tfidf_full_skill,random,1000,1000,0,3,0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23463936301137822,3
mars-clouds-clustering,tfidf_full_skill,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347,1
mhc-layer-impl,tfidf_full_skill,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
multilingual-video-dubbing,tfidf_full_skill,random,1000,1000,0,6,0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6571532078621984,1
offer-letter-generator,tfidf_full_skill,random,1000,1000,0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
organize-messy-files,tfidf_full_skill,random,1000,1000,0,5,0,0.0,0.0,1.0,1.0,1.0,0.2,0.2,0.4,0.5,0.3347975674340217,2
paper-anonymizer,tfidf_full_skill,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.8315546295836225,1
parallel-tfidf-search,tfidf_full_skill,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
pddl-tpp-planning,tfidf_full_skill,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
pdf-excel-diff,tfidf_full_skill,random,1000,1000,0,2,0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.5,3
pedestrian-traffic-counting,tfidf_full_skill,random,1000,1000,0,4,0,0.0,0.0,1.0,1.0,1.0,0.5,0.75,0.75,0.5,0.6096199500078984,2
pg-essay-to-audiobook,tfidf_full_skill,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1
powerlifting-coef-calc,tfidf_full_skill,random,1000,1000,0,3,0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.49818925746641285,2
pptx-reference-formatting,tfidf_full_skill,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
protein-expression-analysis,tfidf_full_skill,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
python-scala-translation,tfidf_full_skill,random,1000,1000,0,6,0,0.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,1.0,1.0000000000000002,1
quantum-numerical-simulation,tfidf_full_skill,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
r2r-mpc-control,tfidf_full_skill,random,1000,1000,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
react-performance-debugging,tfidf_full_skill,random,1000,1000,0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.2,0.23719771276929622,5
reserves-at-risk-calc,tfidf_full_skill,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
sales-pivot-analysis,tfidf_full_skill,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,1
scheduling-email-assistant,tfidf_full_skill,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
sec-financial-report,tfidf_full_skill,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8503449055347546,1
seismic-phase-picking,tfidf_full_skill,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.75,1.0,0.7495275800817669,1
setup-fuzzing-py,tfidf_full_skill,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347,1
shock-analysis-demand,tfidf_full_skill,random,1000,1000,0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
shock-analysis-supply,tfidf_full_skill,random,1000,1000,0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
simpo-code-reproduction,tfidf_full_skill,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
software-dependency-audit,tfidf_full_skill,random,1000,1000,0,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.2,0.3171937659698004,5
speaker-diarization-subtitles,tfidf_full_skill,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1
spring-boot-jakarta-migration,tfidf_full_skill,random,1000,1000,0,5,0,0.0,1.0,1.0,1.0,1.0,0.4,0.6,0.8,1.0,0.8013122149737618,1
suricata-custom-exfil,tfidf_full_skill,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9066276098484507,1
syzkaller-ppdev-syzlang,tfidf_full_skill,random,1000,1000,0,3,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
taxonomy-tree-merge,tfidf_full_skill,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-structure-parser,tfidf_full_skill,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-to-obj,tfidf_full_skill,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
travel-planning,tfidf_full_skill,random,1000,1000,0,6,0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2683637998873703,3
trend-anomaly-causal-inference,tfidf_full_skill,random,1000,1000,0,4,0,0.0,1.0,1.0,1.0,1.0,0.5,0.75,0.75,1.0,0.7365896932159578,1
video-filler-word-remover,tfidf_full_skill,random,1000,1000,0,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.38364913903790027,4
video-silence-remover,tfidf_full_skill,random,1000,1000,0,7,0,0.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,1.0,0.6684881776649959,1
video-tutorial-indexer,tfidf_full_skill,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
virtualhome-agent-planning,tfidf_full_skill,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
weighted-gdp-calc,tfidf_full_skill,random,1000,1000,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
xlsx-recover-data,tfidf_full_skill,random,1000,1000,0,2,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.8315546295836225,1
3d-scan-calc,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
adaptive-cruise-control,tfidf_full_skill,random,1000,1000,1,5,0,0.0,1.0,1.0,1.0,1.0,0.4,0.4,0.6,1.0,0.6217937096682962,1
azure-bgp-oscillation-route-leak,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
citation-check,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
civ6-adjacency-optimizer,tfidf_full_skill,random,1000,1000,1,4,0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
court-form-filling,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
crystallographic-wyckoff-position-analysis,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
dapt-intrusion-detection,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
data-to-d3,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dialogue-parser,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dynamic-object-aware-egomotion,tfidf_full_skill,random,1000,1000,1,4,0,0.0,0.0,1.0,1.0,1.0,0.25,0.25,0.5,0.3333333333333333,0.33424620450682646,3
earthquake-phase-association,tfidf_full_skill,random,1000,1000,1,4,0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1
earthquake-plate-calculation,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
econ-detrending-correlation,tfidf_full_skill,random,1000,1000,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
energy-ac-optimal-power-flow,tfidf_full_skill,random,1000,1000,1,3,0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5642221110316635,3
energy-market-pricing,tfidf_full_skill,random,1000,1000,1,4,0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.9709286432396583,1
enterprise-information-search,tfidf_full_skill,random,1000,1000,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.2890648263178879,10
exceltable-in-ppt,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,1
exoplanet-detection-period,tfidf_full_skill,random,1000,1000,1,5,0,0.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1
financial-modeling-qa,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8503449055347546,1
find-topk-similiar-chemicals,tfidf_full_skill,random,1000,1000,1,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
fix-build-agentops,tfidf_full_skill,random,1000,1000,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fix-build-google-auto,tfidf_full_skill,random,1000,1000,1,3,0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6713860725233041,1
fix-druid-loophole-cve,tfidf_full_skill,random,1000,1000,1,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.1111111111111111,0.18457569677956817,9
fix-erlang-ssh-cve,tfidf_full_skill,random,1000,1000,1,6,0,0.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.7751482523375256,1
fix-visual-stability,tfidf_full_skill,random,1000,1000,1,3,0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5307212739772434,2
flink-query,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
flood-risk-analysis,tfidf_full_skill,random,1000,1000,1,3,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gh-repo-analytics,tfidf_full_skill,random,1000,1000,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
glm-lake-mendota,tfidf_full_skill,random,1000,1000,1,3,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gravitational-wave-detection,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
grid-dispatch-operator,tfidf_full_skill,random,1000,1000,1,3,0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.6653497124326151,2
hvac-control,tfidf_full_skill,random,1000,1000,1,5,0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,0.4,0.25,0.27727342735504823,4
invoice-fraud-detection,tfidf_full_skill,random,1000,1000,1,3,0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.41618115554873086,3
jax-computing-basics,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
jpg-ocr-stat,tfidf_full_skill,random,1000,1000,1,5,0,0.0,1.0,1.0,1.0,1.0,0.4,0.6,0.8,1.0,0.7528479435844877,1
lab-unit-harmonization,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
lake-warming-attribution,tfidf_full_skill,random,1000,1000,1,4,0,0.0,0.0,1.0,1.0,1.0,0.25,0.25,0.25,0.5,0.24630238874073,2
latex-formula-extraction,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
lean4-proof,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
manufacturing-codebook-normalization,tfidf_full_skill,random,1000,1000,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.3562071871080222,6
manufacturing-equipment-maintenance,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8503449055347546,1
manufacturing-fjsp-optimization,tfidf_full_skill,random,1000,1000,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
mario-coin-counting,tfidf_full_skill,random,1000,1000,1,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16716045496620227,6
mars-clouds-clustering,tfidf_full_skill,random,1000,1000,1,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
mhc-layer-impl,tfidf_full_skill,random,1000,1000,1,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
multilingual-video-dubbing,tfidf_full_skill,random,1000,1000,1,6,0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.8333333333333334,1.0,0.7629260877759131,1
offer-letter-generator,tfidf_full_skill,random,1000,1000,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
organize-messy-files,tfidf_full_skill,random,1000,1000,1,5,0,0.0,0.0,1.0,1.0,1.0,0.2,0.2,0.4,0.5,0.3347975674340217,2
paper-anonymizer,tfidf_full_skill,random,1000,1000,1,2,0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.6240505200038379,2
parallel-tfidf-search,tfidf_full_skill,random,1000,1000,1,3,0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
pddl-tpp-planning,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
pdf-excel-diff,tfidf_full_skill,random,1000,1000,1,2,0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.5706417189553201,3
pedestrian-traffic-counting,tfidf_full_skill,random,1000,1000,1,4,0,0.0,0.0,1.0,1.0,1.0,0.5,0.75,0.75,0.5,0.6096199500078984,2
pg-essay-to-audiobook,tfidf_full_skill,random,1000,1000,1,4,0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.9558295932317544,1
powerlifting-coef-calc,tfidf_full_skill,random,1000,1000,1,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
pptx-reference-formatting,tfidf_full_skill,random,1000,1000,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
protein-expression-analysis,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
python-scala-translation,tfidf_full_skill,random,1000,1000,1,6,0,0.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,1.0,1.0000000000000002,1
quantum-numerical-simulation,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
r2r-mpc-control,tfidf_full_skill,random,1000,1000,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
react-performance-debugging,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
reserves-at-risk-calc,tfidf_full_skill,random,1000,1000,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
sales-pivot-analysis,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
scheduling-email-assistant,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
sec-financial-report,tfidf_full_skill,random,1000,1000,1,2,0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.6509209298071326,2
seismic-phase-picking,tfidf_full_skill,random,1000,1000,1,4,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.75,1.0,0.7668091220635322,1
setup-fuzzing-py,tfidf_full_skill,random,1000,1000,1,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
shock-analysis-demand,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
shock-analysis-supply,tfidf_full_skill,random,1000,1000,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
simpo-code-reproduction,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
software-dependency-audit,tfidf_full_skill,random,1000,1000,1,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.2,0.3228087653971817,5
speaker-diarization-subtitles,tfidf_full_skill,random,1000,1000,1,4,0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.9558295932317544,1
spring-boot-jakarta-migration,tfidf_full_skill,random,1000,1000,1,5,0,0.0,1.0,1.0,1.0,1.0,0.4,0.4,0.8,1.0,0.7809509050749017,1
suricata-custom-exfil,tfidf_full_skill,random,1000,1000,1,3,0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9325210919548239,1
syzkaller-ppdev-syzlang,tfidf_full_skill,random,1000,1000,1,3,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
taxonomy-tree-merge,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-structure-parser,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-to-obj,tfidf_full_skill,random,1000,1000,1,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
travel-planning,tfidf_full_skill,random,1000,1000,1,6,0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.45390362024822023,1
trend-anomaly-causal-inference,tfidf_full_skill,random,1000,1000,1,4,0,0.0,1.0,1.0,1.0,1.0,0.5,0.75,0.75,1.0,0.75369761125927,1
video-filler-word-remover,tfidf_full_skill,random,1000,1000,1,3,0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4367467095119258,3
video-silence-remover,tfidf_full_skill,random,1000,1000,1,7,0,0.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,1.0,0.7041249493150388,1
video-tutorial-indexer,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
virtualhome-agent-planning,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
weighted-gdp-calc,tfidf_full_skill,random,1000,1000,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
xlsx-recover-data,tfidf_full_skill,random,1000,1000,1,2,0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.6240505200038379,2
3d-scan-calc,tfidf_full_skill,random,1000,1000,2,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
adaptive-cruise-control,tfidf_full_skill,random,1000,1000,2,5,0,0.0,1.0,1.0,1.0,1.0,0.4,0.4,0.6,1.0,0.615733440277688,1
azure-bgp-oscillation-route-leak,tfidf_full_skill,random,1000,1000,2,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
citation-check,tfidf_full_skill,random,1000,1000,2,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
civ6-adjacency-optimizer,tfidf_full_skill,random,1000,1000,2,4,0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
court-form-filling,tfidf_full_skill,random,1000,1000,2,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
crystallographic-wyckoff-position-analysis,tfidf_full_skill,random,1000,1000,2,2,0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.38685280723454163,2
dapt-intrusion-detection,tfidf_full_skill,random,1000,1000,2,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
data-to-d3,tfidf_full_skill,random,1000,1000,2,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dialogue-parser,tfidf_full_skill,random,1000,1000,2,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
dynamic-object-aware-egomotion,tfidf_full_skill,random,1000,1000,2,4,0,0.0,0.0,1.0,1.0,1.0,0.25,0.5,0.75,0.5,0.5319460297682747,2
earthquake-phase-association,tfidf_full_skill,random,1000,1000,2,4,0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1
earthquake-plate-calculation,tfidf_full_skill,random,1000,1000,2,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
econ-detrending-correlation,tfidf_full_skill,random,1000,1000,2,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
energy-ac-optimal-power-flow,tfidf_full_skill,random,1000,1000,2,3,0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4367467095119258,3
energy-market-pricing,tfidf_full_skill,random,1000,1000,2,4,0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.9828920819566879,1
enterprise-information-search,tfidf_full_skill,random,1000,1000,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
exceltable-in-ppt,tfidf_full_skill,random,1000,1000,2,2,0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8503449055347546,1
exoplanet-detection-period,tfidf_full_skill,random,1000,1000,2,5,0,0.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1
financial-modeling-qa,tfidf_full_skill,random,1000,1000,2,2,0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8503449055347546,1
